,date,mortality,province
3861,2019-07-01,628,มหาสารคาม
3862,2019-08-01,554,มหาสารคาม
3863,2019-09-01,614,มหาสารคาม
3864,2019-10-01,638,มหาสารคาม
3865,2019-11-01,585,มหาสารคาม
3866,2019-12-01,650,มหาสารคาม
3867,2020-01-01,708,มหาสารคาม
3868,2020-02-01,618,มหาสารคาม
3869,2020-03-01,682,มหาสารคาม
3870,2020-04-01,577,มหาสารคาม
3871,2020-05-01,583,มหาสารคาม
3872,2020-06-01,620,มหาสารคาม
3873,2020-07-01,606,มหาสารคาม
3874,2020-08-01,602,มหาสารคาม
3875,2020-09-01,582,มหาสารคาม
3876,2020-10-01,607,มหาสารคาม
3877,2020-11-01,669,มหาสารคาม
3878,2020-12-01,684,มหาสารคาม
3879,2021-01-01,705,มหาสารคาม
3880,2021-02-01,545,มหาสารคาม
3881,2021-03-01,678,มหาสารคาม
3882,2021-04-01,640,มหาสารคาม
3883,2021-05-01,668,มหาสารคาม
3884,2021-06-01,612,มหาสารคาม
3885,2021-07-01,661,มหาสารคาม
3886,2016-01-01,763,ร้อยเอ็ด
3887,2016-02-01,811,ร้อยเอ็ด
3888,2016-03-01,809,ร้อยเอ็ด
3889,2016-04-01,848,ร้อยเอ็ด
3890,2016-05-01,771,ร้อยเอ็ด
3891,2016-06-01,718,ร้อยเอ็ด
3892,2016-07-01,723,ร้อยเอ็ด
3893,2016-08-01,785,ร้อยเอ็ด
3894,2016-09-01,741,ร้อยเอ็ด
3895,2016-10-01,740,ร้อยเอ็ด
3896,2016-11-01,787,ร้อยเอ็ด
3897,2016-12-01,731,ร้อยเอ็ด
3898,2017-01-01,794,ร้อยเอ็ด
3899,2017-02-01,705,ร้อยเอ็ด
3900,2017-03-01,724,ร้อยเอ็ด
3901,2017-04-01,708,ร้อยเอ็ด
3902,2017-05-01,788,ร้อยเอ็ด
3903,2017-06-01,774,ร้อยเอ็ด
3904,2017-07-01,795,ร้อยเอ็ด
3905,2017-08-01,809,ร้อยเอ็ด
3906,2017-09-01,724,ร้อยเอ็ด
3907,2017-10-01,807,ร้อยเอ็ด
3908,2017-11-01,824,ร้อยเอ็ด
3909,2017-12-01,791,ร้อยเอ็ด
3910,2018-01-01,797,ร้อยเอ็ด
3911,2018-02-01,759,ร้อยเอ็ด
3912,2018-03-01,798,ร้อยเอ็ด
3913,2018-04-01,786,ร้อยเอ็ด
3914,2018-05-01,688,ร้อยเอ็ด
3915,2018-06-01,717,ร้อยเอ็ด
3916,2018-07-01,786,ร้อยเอ็ด
3917,2018-08-01,812,ร้อยเอ็ด
3918,2018-09-01,700,ร้อยเอ็ด
3919,2018-10-01,789,ร้อยเอ็ด
3920,2018-11-01,744,ร้อยเอ็ด
3921,2018-12-01,699,ร้อยเอ็ด
3922,2019-01-01,868,ร้อยเอ็ด
3923,2019-02-01,742,ร้อยเอ็ด
3924,2019-03-01,814,ร้อยเอ็ด
3925,2019-04-01,875,ร้อยเอ็ด
3926,2019-05-01,773,ร้อยเอ็ด
3927,2019-06-01,770,ร้อยเอ็ด
3928,2019-07-01,884,ร้อยเอ็ด
3929,2019-08-01,692,ร้อยเอ็ด
3930,2019-09-01,925,ร้อยเอ็ด
3931,2019-10-01,853,ร้อยเอ็ด
3932,2019-11-01,796,ร้อยเอ็ด
3933,2019-12-01,844,ร้อยเอ็ด
3934,2020-01-01,932,ร้อยเอ็ด
3935,2020-02-01,777,ร้อยเอ็ด
3936,2020-03-01,942,ร้อยเอ็ด
3937,2020-04-01,729,ร้อยเอ็ด
3938,2020-05-01,799,ร้อยเอ็ด
3939,2020-06-01,824,ร้อยเอ็ด
3940,2020-07-01,793,ร้อยเอ็ด
3941,2020-08-01,798,ร้อยเอ็ด
3942,2020-09-01,775,ร้อยเอ็ด
3943,2020-10-01,872,ร้อยเอ็ด
3944,2020-11-01,941,ร้อยเอ็ด
3945,2020-12-01,1005,ร้อยเอ็ด
3946,2021-01-01,1009,ร้อยเอ็ด
3947,2021-02-01,770,ร้อยเอ็ด
3948,2021-03-01,973,ร้อยเอ็ด
3949,2021-04-01,904,ร้อยเอ็ด
3950,2021-05-01,821,ร้อยเอ็ด
3951,2021-06-01,876,ร้อยเอ็ด
3952,2021-07-01,789,ร้อยเอ็ด
3953,2016-01-01,612,กาฬสินธุ์
3954,2016-02-01,578,กาฬสินธุ์
3955,2016-03-01,623,กาฬสินธุ์
3956,2016-04-01,685,กาฬสินธุ์
3957,2016-05-01,578,กาฬสินธุ์
3958,2016-06-01,531,กาฬสินธุ์
3959,2016-07-01,575,กาฬสินธุ์
3960,2016-08-01,602,กาฬสินธุ์
3961,2016-09-01,530,กาฬสินธุ์
3962,2016-10-01,596,กาฬสินธุ์
3963,2016-11-01,545,กาฬสินธุ์
3964,2016-12-01,604,กาฬสินธุ์
3965,2017-01-01,614,กาฬสินธุ์
3966,2017-02-01,549,กาฬสินธุ์
3967,2017-03-01,610,กาฬสินธุ์
3968,2017-04-01,531,กาฬสินธุ์
3969,2017-05-01,616,กาฬสินธุ์
3970,2017-06-01,550,กาฬสินธุ์
3971,2017-07-01,631,กาฬสินธุ์
3972,2017-08-01,673,กาฬสินธุ์
3973,2017-09-01,564,กาฬสินธุ์
3974,2017-10-01,684,กาฬสินธุ์
3975,2017-11-01,605,กาฬสินธุ์
3976,2017-12-01,606,กาฬสินธุ์
3977,2018-01-01,669,กาฬสินธุ์
3978,2018-02-01,604,กาฬสินธุ์
3979,2018-03-01,581,กาฬสินธุ์
3980,2018-04-01,597,กาฬสินธุ์
3981,2018-05-01,587,กาฬสินธุ์
3982,2018-06-01,548,กาฬสินธุ์
3983,2018-07-01,608,กาฬสินธุ์
3984,2018-08-01,585,กาฬสินธุ์
3985,2018-09-01,551,กาฬสินธุ์
3986,2018-10-01,618,กาฬสินธุ์
3987,2018-11-01,588,กาฬสินธุ์
3988,2018-12-01,547,กาฬสินธุ์
3989,2019-01-01,659,กาฬสินธุ์
3990,2019-02-01,553,กาฬสินธุ์
3991,2019-03-01,582,กาฬสินธุ์
3992,2019-04-01,718,กาฬสินธุ์
3993,2019-05-01,684,กาฬสินธุ์
3994,2019-06-01,599,กาฬสินธุ์
3995,2019-07-01,682,กาฬสินธุ์
3996,2019-08-01,581,กาฬสินธุ์
3997,2019-09-01,688,กาฬสินธุ์
3998,2019-10-01,679,กาฬสินธุ์
3999,2019-11-01,620,กาฬสินธุ์
4000,2019-12-01,708,กาฬสินธุ์
4001,2020-01-01,744,กาฬสินธุ์
4002,2020-02-01,657,กาฬสินธุ์
4003,2020-03-01,586,กาฬสินธุ์
4004,2020-04-01,619,กาฬสินธุ์
4005,2020-05-01,663,กาฬสินธุ์
4006,2020-06-01,627,กาฬสินธุ์
4007,2020-07-01,663,กาฬสินธุ์
4008,2020-08-01,590,กาฬสินธุ์
4009,2020-09-01,609,กาฬสินธุ์
4010,2020-10-01,660,กาฬสินธุ์
4011,2020-11-01,677,กาฬสินธุ์
4012,2020-12-01,693,กาฬสินธุ์
4013,2021-01-01,758,กาฬสินธุ์
4014,2021-02-01,557,กาฬสินธุ์
4015,2021-03-01,766,กาฬสินธุ์
4016,2021-04-01,640,กาฬสินธุ์
4017,2021-05-01,655,กาฬสินธุ์
4018,2021-06-01,665,กาฬสินธุ์
4019,2021-07-01,688,กาฬสินธุ์
4020,2016-01-01,623,สกลนคร
4021,2016-02-01,682,สกลนคร
4022,2016-03-01,675,สกลนคร
4023,2016-04-01,729,สกลนคร
4024,2016-05-01,598,สกลนคร
4025,2016-06-01,567,สกลนคร
4026,2016-07-01,588,สกลนคร
4027,2016-08-01,569,สกลนคร
4028,2016-09-01,603,สกลนคร
4029,2016-10-01,670,สกลนคร
4030,2016-11-01,596,สกลนคร
4031,2016-12-01,645,สกลนคร
4032,2017-01-01,646,สกลนคร
4033,2017-02-01,578,สกลนคร
4034,2017-03-01,606,สกลนคร
4035,2017-04-01,618,สกลนคร
4036,2017-05-01,641,สกลนคร
4037,2017-06-01,562,สกลนคร
4038,2017-07-01,648,สกลนคร
4039,2017-08-01,646,สกลนคร
4040,2017-09-01,635,สกลนคร
4041,2017-10-01,651,สกลนคร
4042,2017-11-01,578,สกลนคร
4043,2017-12-01,657,สกลนคร
4044,2018-01-01,661,สกลนคร
4045,2018-02-01,590,สกลนคร
4046,2018-03-01,632,สกลนคร
4047,2018-04-01,612,สกลนคร
4048,2018-05-01,604,สกลนคร
4049,2018-06-01,561,สกลนคร
4050,2018-07-01,617,สกลนคร
4051,2018-08-01,658,สกลนคร
4052,2018-09-01,573,สกลนคร
4053,2018-10-01,662,สกลนคร
4054,2018-11-01,576,สกลนคร
4055,2018-12-01,591,สกลนคร
4056,2019-01-01,777,สกลนคร
4057,2019-02-01,578,สกลนคร
4058,2019-03-01,660,สกลนคร
4059,2019-04-01,684,สกลนคร
4060,2019-05-01,642,สกลนคร
4061,2019-06-01,576,สกลนคร
4062,2019-07-01,700,สกลนคร
4063,2019-08-01,609,สกลนคร
4064,2019-09-01,705,สกลนคร
4065,2019-10-01,665,สกลนคร
4066,2019-11-01,658,สกลนคร
4067,2019-12-01,718,สกลนคร
4068,2020-01-01,765,สกลนคร
4069,2020-02-01,668,สกลนคร
4070,2020-03-01,686,สกลนคร
4071,2020-04-01,654,สกลนคร
4072,2020-05-01,652,สกลนคร
4073,2020-06-01,692,สกลนคร
4074,2020-07-01,622,สกลนคร
4075,2020-08-01,677,สกลนคร
4076,2020-09-01,696,สกลนคร
4077,2020-10-01,752,สกลนคร
4078,2020-11-01,683,สกลนคร
4079,2020-12-01,742,สกลนคร
4080,2021-01-01,826,สกลนคร
4081,2021-02-01,642,สกลนคร
4082,2021-03-01,726,สกลนคร
4083,2021-04-01,701,สกลนคร
4084,2021-05-01,716,สกลนคร
4085,2021-06-01,663,สกลนคร
4086,2021-07-01,680,สกลนคร
4087,2016-01-01,399,นครพนม
4088,2016-02-01,423,นครพนม
4089,2016-03-01,429,นครพนม
4090,2016-04-01,437,นครพนม
4091,2016-05-01,369,นครพนม
4092,2016-06-01,366,นครพนม
4093,2016-07-01,388,นครพนม
4094,2016-08-01,368,นครพนม
4095,2016-09-01,370,นครพนม
4096,2016-10-01,391,นครพนม
4097,2016-11-01,364,นครพนม
4098,2016-12-01,403,นครพนม
4099,2017-01-01,396,นครพนม
4100,2017-02-01,391,นครพนม
4101,2017-03-01,389,นครพนม
4102,2017-04-01,362,นครพนม
4103,2017-05-01,403,นครพนม
4104,2017-06-01,390,นครพนม
4105,2017-07-01,401,นครพนม
4106,2017-08-01,432,นครพนม
4107,2017-09-01,417,นครพนม
4108,2017-10-01,453,นครพนม
4109,2017-11-01,380,นครพนม
4110,2017-12-01,399,นครพนม
4111,2018-01-01,436,นครพนม
4112,2018-02-01,357,นครพนม
4113,2018-03-01,404,นครพนม
4114,2018-04-01,399,นครพนม
4115,2018-05-01,371,นครพนม
4116,2018-06-01,327,นครพนม
4117,2018-07-01,410,นครพนม
4118,2018-08-01,446,นครพนม
4119,2018-09-01,387,นครพนม
4120,2018-10-01,443,นครพนม
4121,2018-11-01,390,นครพนม
4122,2018-12-01,374,นครพนม
4123,2019-01-01,479,นครพนม
4124,2019-02-01,379,นครพนม
4125,2019-03-01,388,นครพนม
4126,2019-04-01,457,นครพนม
4127,2019-05-01,432,นครพนม
4128,2019-06-01,413,นครพนม
4129,2019-07-01,458,นครพนม
4130,2019-08-01,392,นครพนม
4131,2019-09-01,451,นครพนม
4132,2019-10-01,412,นครพนม
4133,2019-11-01,447,นครพนม
4134,2019-12-01,454,นครพนม
4135,2020-01-01,473,นครพนม
4136,2020-02-01,424,นครพนม
4137,2020-03-01,446,นครพนม
4138,2020-04-01,420,นครพนม
4139,2020-05-01,433,นครพนม
4140,2020-06-01,424,นครพนม
4141,2020-07-01,454,นครพนม
4142,2020-08-01,427,นครพนม
4143,2020-09-01,411,นครพนม
4144,2020-10-01,427,นครพนม
4145,2020-11-01,447,นครพนม
4146,2020-12-01,485,นครพนม
4147,2021-01-01,490,นครพนม
4148,2021-02-01,357,นครพนม
4149,2021-03-01,487,นครพนม
4150,2021-04-01,469,นครพนม
4151,2021-05-01,397,นครพนม
4152,2021-06-01,471,นครพนม
4153,2021-07-01,479,นครพนม
4154,2016-01-01,183,มุกดาหาร
4155,2016-02-01,189,มุกดาหาร
4156,2016-03-01,200,มุกดาหาร
4157,2016-04-01,190,มุกดาหาร
4158,2016-05-01,175,มุกดาหาร
4159,2016-06-01,157,มุกดาหาร
4160,2016-07-01,163,มุกดาหาร
4161,2016-08-01,188,มุกดาหาร
4162,2016-09-01,182,มุกดาหาร
4163,2016-10-01,196,มุกดาหาร
4164,2016-11-01,160,มุกดาหาร
4165,2016-12-01,194,มุกดาหาร
4166,2017-01-01,227,มุกดาหาร
4167,2017-02-01,191,มุกดาหาร
4168,2017-03-01,209,มุกดาหาร
4169,2017-04-01,171,มุกดาหาร
4170,2017-05-01,215,มุกดาหาร
4171,2017-06-01,210,มุกดาหาร
4172,2017-07-01,181,มุกดาหาร
4173,2017-08-01,212,มุกดาหาร
4174,2017-09-01,193,มุกดาหาร
4175,2017-10-01,223,มุกดาหาร
4176,2017-11-01,209,มุกดาหาร
4177,2017-12-01,202,มุกดาหาร
4178,2018-01-01,218,มุกดาหาร
4179,2018-02-01,171,มุกดาหาร
4180,2018-03-01,177,มุกดาหาร
4181,2018-04-01,185,มุกดาหาร
4182,2018-05-01,165,มุกดาหาร
4183,2018-06-01,180,มุกดาหาร
4184,2018-07-01,183,มุกดาหาร
4185,2018-08-01,193,มุกดาหาร
4186,2018-09-01,202,มุกดาหาร
4187,2018-10-01,175,มุกดาหาร
4188,2018-11-01,211,มุกดาหาร
4189,2018-12-01,207,มุกดาหาร
4190,2019-01-01,225,มุกดาหาร
4191,2019-02-01,169,มุกดาหาร
4192,2019-03-01,201,มุกดาหาร
4193,2019-04-01,232,มุกดาหาร
4194,2019-05-01,204,มุกดาหาร
4195,2019-06-01,180,มุกดาหาร
4196,2019-07-01,199,มุกดาหาร
4197,2019-08-01,195,มุกดาหาร
4198,2019-09-01,195,มุกดาหาร
4199,2019-10-01,187,มุกดาหาร
4200,2019-11-01,189,มุกดาหาร
4201,2019-12-01,202,มุกดาหาร
4202,2020-01-01,222,มุกดาหาร
4203,2020-02-01,205,มุกดาหาร
4204,2020-03-01,207,มุกดาหาร
4205,2020-04-01,174,มุกดาหาร
4206,2020-05-01,202,มุกดาหาร
4207,2020-06-01,183,มุกดาหาร
4208,2020-07-01,200,มุกดาหาร
4209,2020-08-01,184,มุกดาหาร
4210,2020-09-01,190,มุกดาหาร
4211,2020-10-01,224,มุกดาหาร
4212,2020-11-01,203,มุกดาหาร
4213,2020-12-01,234,มุกดาหาร
4214,2021-01-01,252,มุกดาหาร
4215,2021-02-01,198,มุกดาหาร
4216,2021-03-01,218,มุกดาหาร
4217,2021-04-01,197,มุกดาหาร
4218,2021-05-01,221,มุกดาหาร
4219,2021-06-01,183,มุกดาหาร
4220,2021-07-01,207,มุกดาหาร
4221,2016-01-01,829,นครศรีธรรมราช
4222,2016-02-01,822,นครศรีธรรมราช
4223,2016-03-01,798,นครศรีธรรมราช
4224,2016-04-01,788,นครศรีธรรมราช
4225,2016-05-01,818,นครศรีธรรมราช
4226,2016-06-01,732,นครศรีธรรมราช
4227,2016-07-01,767,นครศรีธรรมราช
4228,2016-08-01,868,นครศรีธรรมราช
4229,2016-09-01,784,นครศรีธรรมราช
4230,2016-10-01,832,นครศรีธรรมราช
4231,2016-11-01,815,นครศรีธรรมราช
4232,2016-12-01,860,นครศรีธรรมราช
4233,2017-01-01,870,นครศรีธรรมราช
4234,2017-02-01,760,นครศรีธรรมราช
4235,2017-03-01,823,นครศรีธรรมราช
4236,2017-04-01,728,นครศรีธรรมราช
4237,2017-05-01,819,นครศรีธรรมราช
4238,2017-06-01,734,นครศรีธรรมราช
4239,2017-07-01,776,นครศรีธรรมราช
4240,2017-08-01,784,นครศรีธรรมราช
4241,2017-09-01,740,นครศรีธรรมราช
4242,2017-10-01,888,นครศรีธรรมราช
4243,2017-11-01,860,นครศรีธรรมราช
4244,2017-12-01,825,นครศรีธรรมราช
4245,2018-01-01,908,นครศรีธรรมราช
4246,2018-02-01,770,นครศรีธรรมราช
4247,2018-03-01,807,นครศรีธรรมราช
4248,2018-04-01,749,นครศรีธรรมราช
4249,2018-05-01,757,นครศรีธรรมราช
4250,2018-06-01,730,นครศรีธรรมราช
4251,2018-07-01,771,นครศรีธรรมราช
4252,2018-08-01,846,นครศรีธรรมราช
4253,2018-09-01,717,นครศรีธรรมราช
4254,2018-10-01,900,นครศรีธรรมราช
4255,2018-11-01,870,นครศรีธรรมราช
4256,2018-12-01,831,นครศรีธรรมราช
4257,2019-01-01,932,นครศรีธรรมราช
4258,2019-02-01,756,นครศรีธรรมราช
4259,2019-03-01,811,นครศรีธรรมราช
4260,2019-04-01,851,นครศรีธรรมราช
4261,2019-05-01,860,นครศรีธรรมราช
4262,2019-06-01,754,นครศรีธรรมราช
4263,2019-07-01,852,นครศรีธรรมราช
4264,2019-08-01,846,นครศรีธรรมราช
4265,2019-09-01,814,นครศรีธรรมราช
4266,2019-10-01,944,นครศรีธรรมราช
4267,2019-11-01,850,นครศรีธรรมราช
4268,2019-12-01,864,นครศรีธรรมราช
4269,2020-01-01,951,นครศรีธรรมราช
4270,2020-02-01,812,นครศรีธรรมราช
4271,2020-03-01,891,นครศรีธรรมราช
4272,2020-04-01,824,นครศรีธรรมราช
4273,2020-05-01,813,นครศรีธรรมราช
4274,2020-06-01,822,นครศรีธรรมราช
4275,2020-07-01,871,นครศรีธรรมราช
4276,2020-08-01,919,นครศรีธรรมราช
4277,2020-09-01,801,นครศรีธรรมราช
4278,2020-10-01,815,นครศรีธรรมราช
4279,2020-11-01,871,นครศรีธรรมราช
4280,2020-12-01,948,นครศรีธรรมราช
4281,2021-01-01,979,นครศรีธรรมราช
4282,2021-02-01,803,นครศรีธรรมราช
4283,2021-03-01,986,นครศรีธรรมราช
4284,2021-04-01,851,นครศรีธรรมราช
4285,2021-05-01,924,นครศรีธรรมราช
4286,2021-06-01,844,นครศรีธรรมราช
4287,2021-07-01,913,นครศรีธรรมราช
4288,2016-01-01,225,กระบี่
4289,2016-02-01,195,กระบี่
4290,2016-03-01,184,กระบี่
4291,2016-04-01,205,กระบี่
4292,2016-05-01,203,กระบี่
4293,2016-06-01,221,กระบี่
4294,2016-07-01,204,กระบี่
4295,2016-08-01,251,กระบี่
4296,2016-09-01,223,กระบี่
4297,2016-10-01,210,กระบี่
4298,2016-11-01,215,กระบี่
4299,2016-12-01,195,กระบี่
4300,2017-01-01,219,กระบี่
4301,2017-02-01,213,กระบี่
4302,2017-03-01,212,กระบี่
4303,2017-04-01,187,กระบี่
4304,2017-05-01,228,กระบี่
4305,2017-06-01,215,กระบี่
4306,2017-07-01,204,กระบี่
4307,2017-08-01,231,กระบี่
4308,2017-09-01,196,กระบี่
4309,2017-10-01,235,กระบี่
4310,2017-11-01,184,กระบี่
4311,2017-12-01,189,กระบี่
4312,2018-01-01,212,กระบี่
4313,2018-02-01,210,กระบี่
4314,2018-03-01,202,กระบี่
4315,2018-04-01,192,กระบี่
4316,2018-05-01,184,กระบี่
4317,2018-06-01,206,กระบี่
4318,2018-07-01,237,กระบี่
4319,2018-08-01,201,กระบี่
4320,2018-09-01,206,กระบี่
4321,2018-10-01,223,กระบี่
4322,2018-11-01,192,กระบี่
4323,2018-12-01,206,กระบี่
4324,2019-01-01,264,กระบี่
4325,2019-02-01,175,กระบี่
4326,2019-03-01,230,กระบี่
4327,2019-04-01,237,กระบี่
4328,2019-05-01,210,กระบี่
4329,2019-06-01,185,กระบี่
4330,2019-07-01,242,กระบี่
4331,2019-08-01,217,กระบี่
4332,2019-09-01,225,กระบี่
4333,2019-10-01,238,กระบี่
4334,2019-11-01,196,กระบี่
4335,2019-12-01,222,กระบี่
4336,2020-01-01,240,กระบี่
4337,2020-02-01,212,กระบี่
4338,2020-03-01,231,กระบี่
4339,2020-04-01,190,กระบี่
4340,2020-05-01,213,กระบี่
4341,2020-06-01,223,กระบี่
4342,2020-07-01,218,กระบี่
4343,2020-08-01,225,กระบี่
4344,2020-09-01,215,กระบี่
4345,2020-10-01,199,กระบี่
4346,2020-11-01,210,กระบี่
4347,2020-12-01,239,กระบี่
4348,2021-01-01,240,กระบี่
4349,2021-02-01,193,กระบี่
4350,2021-03-01,244,กระบี่
4351,2021-04-01,212,กระบี่
4352,2021-05-01,210,กระบี่
4353,2021-06-01,202,กระบี่
4354,2021-07-01,236,กระบี่
4355,2016-01-01,120,พังงา
4356,2016-02-01,139,พังงา
4357,2016-03-01,128,พังงา
4358,2016-04-01,131,พังงา
4359,2016-05-01,125,พังงา
4360,2016-06-01,156,พังงา
4361,2016-07-01,126,พังงา
4362,2016-08-01,148,พังงา
4363,2016-09-01,151,พังงา
4364,2016-10-01,160,พังงา
4365,2016-11-01,137,พังงา
4366,2016-12-01,157,พังงา
4367,2017-01-01,158,พังงา
4368,2017-02-01,104,พังงา
4369,2017-03-01,146,พังงา
4370,2017-04-01,127,พังงา
4371,2017-05-01,135,พังงา
4372,2017-06-01,129,พังงา
4373,2017-07-01,128,พังงา
4374,2017-08-01,139,พังงา
4375,2017-09-01,117,พังงา
4376,2017-10-01,152,พังงา
4377,2017-11-01,124,พังงา
4378,2017-12-01,128,พังงา
4379,2018-01-01,156,พังงา
4380,2018-02-01,137,พังงา
4381,2018-03-01,121,พังงา
4382,2018-04-01,128,พังงา
4383,2018-05-01,153,พังงา
4384,2018-06-01,134,พังงา
4385,2018-07-01,149,พังงา
4386,2018-08-01,137,พังงา
4387,2018-09-01,136,พังงา
4388,2018-10-01,153,พังงา
4389,2018-11-01,153,พังงา
4390,2018-12-01,131,พังงา
4391,2019-01-01,159,พังงา
4392,2019-02-01,137,พังงา
4393,2019-03-01,139,พังงา
4394,2019-04-01,147,พังงา
4395,2019-05-01,161,พังงา
4396,2019-06-01,121,พังงา
4397,2019-07-01,162,พังงา
4398,2019-08-01,148,พังงา
4399,2019-09-01,128,พังงา
4400,2019-10-01,151,พังงา
4401,2019-11-01,128,พังงา
4402,2019-12-01,131,พังงา
4403,2020-01-01,176,พังงา
4404,2020-02-01,140,พังงา
4405,2020-03-01,150,พังงา
4406,2020-04-01,142,พังงา
4407,2020-05-01,149,พังงา
4408,2020-06-01,146,พังงา
4409,2020-07-01,118,พังงา
4410,2020-08-01,168,พังงา
4411,2020-09-01,147,พังงา
4412,2020-10-01,136,พังงา
4413,2020-11-01,142,พังงา
4414,2020-12-01,164,พังงา
4415,2021-01-01,153,พังงา
4416,2021-02-01,112,พังงา
4417,2021-03-01,167,พังงา
4418,2021-04-01,135,พังงา
4419,2021-05-01,150,พังงา
4420,2021-06-01,151,พังงา
4421,2021-07-01,163,พังงา
4422,2016-01-01,174,ภูเก็ต
4423,2016-02-01,210,ภูเก็ต
4424,2016-03-01,214,ภูเก็ต
4425,2016-04-01,221,ภูเก็ต
4426,2016-05-01,220,ภูเก็ต
4427,2016-06-01,197,ภูเก็ต
4428,2016-07-01,216,ภูเก็ต
4429,2016-08-01,190,ภูเก็ต
4430,2016-09-01,202,ภูเก็ต
4431,2016-10-01,216,ภูเก็ต
4432,2016-11-01,197,ภูเก็ต
4433,2016-12-01,208,ภูเก็ต
4434,2017-01-01,212,ภูเก็ต
4435,2017-02-01,202,ภูเก็ต
4436,2017-03-01,210,ภูเก็ต
4437,2017-04-01,186,ภูเก็ต
4438,2017-05-01,170,ภูเก็ต
4439,2017-06-01,184,ภูเก็ต
4440,2017-07-01,210,ภูเก็ต
4441,2017-08-01,223,ภูเก็ต
4442,2017-09-01,187,ภูเก็ต
4443,2017-10-01,210,ภูเก็ต
4444,2017-11-01,210,ภูเก็ต
4445,2017-12-01,222,ภูเก็ต
4446,2018-01-01,207,ภูเก็ต
4447,2018-02-01,199,ภูเก็ต
4448,2018-03-01,219,ภูเก็ต
4449,2018-04-01,231,ภูเก็ต
4450,2018-05-01,203,ภูเก็ต
4451,2018-06-01,194,ภูเก็ต
4452,2018-07-01,256,ภูเก็ต
4453,2018-08-01,202,ภูเก็ต
4454,2018-09-01,193,ภูเก็ต
4455,2018-10-01,228,ภูเก็ต
4456,2018-11-01,241,ภูเก็ต
4457,2018-12-01,210,ภูเก็ต
4458,2019-01-01,227,ภูเก็ต
4459,2019-02-01,210,ภูเก็ต
4460,2019-03-01,235,ภูเก็ต
4461,2019-04-01,241,ภูเก็ต
4462,2019-05-01,206,ภูเก็ต
4463,2019-06-01,207,ภูเก็ต
4464,2019-07-01,242,ภูเก็ต
4465,2019-08-01,203,ภูเก็ต
4466,2019-09-01,223,ภูเก็ต
4467,2019-10-01,250,ภูเก็ต
4468,2019-11-01,220,ภูเก็ต
4469,2019-12-01,228,ภูเก็ต
4470,2020-01-01,252,ภูเก็ต
4471,2020-02-01,225,ภูเก็ต
4472,2020-03-01,244,ภูเก็ต
4473,2020-04-01,249,ภูเก็ต
4474,2020-05-01,181,ภูเก็ต
4475,2020-06-01,208,ภูเก็ต
4476,2020-07-01,192,ภูเก็ต
4477,2020-08-01,235,ภูเก็ต
4478,2020-09-01,188,ภูเก็ต
4479,2020-10-01,206,ภูเก็ต
4480,2020-11-01,191,ภูเก็ต
4481,2020-12-01,213,ภูเก็ต
4482,2021-01-01,209,ภูเก็ต
4483,2021-02-01,177,ภูเก็ต
4484,2021-03-01,225,ภูเก็ต
4485,2021-04-01,196,ภูเก็ต
4486,2021-05-01,210,ภูเก็ต
4487,2021-06-01,175,ภูเก็ต
4488,2021-07-01,230,ภูเก็ต
4489,2016-01-01,554,สุราษฎร์ธานี
4490,2016-02-01,487,สุราษฎร์ธานี
4491,2016-03-01,620,สุราษฎร์ธานี
4492,2016-04-01,547,สุราษฎร์ธานี
4493,2016-05-01,545,สุราษฎร์ธานี
4494,2016-06-01,512,สุราษฎร์ธานี
4495,2016-07-01,512,สุราษฎร์ธานี
4496,2016-08-01,572,สุราษฎร์ธานี
4497,2016-09-01,550,สุราษฎร์ธานี
4498,2016-10-01,511,สุราษฎร์ธานี
4499,2016-11-01,553,สุราษฎร์ธานี
4500,2016-12-01,562,สุราษฎร์ธานี
4501,2017-01-01,605,สุราษฎร์ธานี
4502,2017-02-01,572,สุราษฎร์ธานี
4503,2017-03-01,603,สุราษฎร์ธานี
4504,2017-04-01,551,สุราษฎร์ธานี
4505,2017-05-01,564,สุราษฎร์ธานี
4506,2017-06-01,532,สุราษฎร์ธานี
4507,2017-07-01,503,สุราษฎร์ธานี
4508,2017-08-01,572,สุราษฎร์ธานี
4509,2017-09-01,512,สุราษฎร์ธานี
4510,2017-10-01,534,สุราษฎร์ธานี
4511,2017-11-01,544,สุราษฎร์ธานี
4512,2017-12-01,535,สุราษฎร์ธานี
4513,2018-01-01,642,สุราษฎร์ธานี
4514,2018-02-01,564,สุราษฎร์ธานี
4515,2018-03-01,574,สุราษฎร์ธานี
4516,2018-04-01,535,สุราษฎร์ธานี
4517,2018-05-01,595,สุราษฎร์ธานี
4518,2018-06-01,524,สุราษฎร์ธานี
4519,2018-07-01,509,สุราษฎร์ธานี
4520,2018-08-01,571,สุราษฎร์ธานี
4521,2018-09-01,482,สุราษฎร์ธานี
4522,2018-10-01,642,สุราษฎร์ธานี
4523,2018-11-01,523,สุราษฎร์ธานี
4524,2018-12-01,501,สุราษฎร์ธานี
4525,2019-01-01,656,สุราษฎร์ธานี
4526,2019-02-01,502,สุราษฎร์ธานี
4527,2019-03-01,559,สุราษฎร์ธานี
4528,2019-04-01,563,สุราษฎร์ธานี
4529,2019-05-01,562,สุราษฎร์ธานี
4530,2019-06-01,489,สุราษฎร์ธานี
